plot,range,line,entry,source,rep,environment,id_sample,sample_name,experiment_name,sampling_identifier,variable_name,season,variable_value,date,variable_units
6,2,U15-606207,24,Checks,1,Late planting date,6_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,5.522,20220816,LAI
6,2,U15-606207,24,Checks,1,Late planting date,6_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,6.415,20220830,LAI
6,2,U15-606207,24,Checks,1,Late planting date,6_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,5.965,20220830,LAI
7,3,CR17-3701,16,Rainey,1,Late planting date,7_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,2.625,20220719,LAI
7,3,CR17-3701,16,Rainey,1,Late planting date,7_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,2.563,20220719,LAI
7,3,CR17-3701,16,Rainey,1,Late planting date,7_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,3.275,20220728,LAI
7,3,CR17-3701,16,Rainey,1,Late planting date,7_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,0.0,20220728,LAI
7,3,CR17-3701,16,Rainey,1,Late planting date,7_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,4.273,20220808,LAI
7,3,CR17-3701,16,Rainey,1,Late planting date,7_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,4.031,20220808,LAI
7,3,CR17-3701,16,Rainey,1,Late planting date,7_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,5.64,20220816,LAI
7,3,CR17-3701,16,Rainey,1,Late planting date,7_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,5.594,20220816,LAI
7,3,CR17-3701,16,Rainey,1,Late planting date,7_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,6.945,20220830,LAI
7,3,CR17-3701,16,Rainey,1,Late planting date,7_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,5.762,20220830,LAI
8,3,CR16-2874,19,Rainey,1,Late planting date,8_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,1.755,20220719,LAI
8,3,CR16-2874,19,Rainey,1,Late planting date,8_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,2.028,20220719,LAI
8,3,CR16-2874,19,Rainey,1,Late planting date,8_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,4.624,20220728,LAI
8,3,CR16-2874,19,Rainey,1,Late planting date,8_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,4.967,20220728,LAI
8,3,CR16-2874,19,Rainey,1,Late planting date,8_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,4.25,20220808,LAI
8,3,CR16-2874,19,Rainey,1,Late planting date,8_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,3.874,20220808,LAI
8,3,CR16-2874,19,Rainey,1,Late planting date,8_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,5.95,20220816,LAI
8,3,CR16-2874,19,Rainey,1,Late planting date,8_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,5.966,20220816,LAI
8,3,CR16-2874,19,Rainey,1,Late planting date,8_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,7.222,20220830,LAI
8,3,CR16-2874,19,Rainey,1,Late planting date,8_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,6.891,20220830,LAI
9,3,CR16-0042,15,Rainey,1,Late planting date,9_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,2.149,20220719,LAI
9,3,CR16-0042,15,Rainey,1,Late planting date,9_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,2.104,20220719,LAI
9,3,CR16-0042,15,Rainey,1,Late planting date,9_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,3.983,20220728,LAI
9,3,CR16-0042,15,Rainey,1,Late planting date,9_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,3.579,20220728,LAI
9,3,CR16-0042,15,Rainey,1,Late planting date,9_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,5.029,20220808,LAI
9,3,CR16-0042,15,Rainey,1,Late planting date,9_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,4.828,20220808,LAI
9,3,CR16-0042,15,Rainey,1,Late planting date,9_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,6.134,20220816,LAI
9,3,CR16-0042,15,Rainey,1,Late planting date,9_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,6.865,20220816,LAI
9,3,CR16-0042,15,Rainey,1,Late planting date,9_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,5.972,20220830,LAI
9,3,CR16-0042,15,Rainey,1,Late planting date,9_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,5.681,20220830,LAI
10,3,CR17-4112,17,Rainey,1,Late planting date,10_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,2.792,20220719,LAI
10,3,CR17-4112,17,Rainey,1,Late planting date,10_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,3.262,20220719,LAI
10,3,CR17-4112,17,Rainey,1,Late planting date,10_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,3.801,20220728,LAI
10,3,CR17-4112,17,Rainey,1,Late planting date,10_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,3.249,20220728,LAI
10,3,CR17-4112,17,Rainey,1,Late planting date,10_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,3.899,20220808,LAI
10,3,CR17-4112,17,Rainey,1,Late planting date,10_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,3.822,20220808,LAI
10,3,CR17-4112,17,Rainey,1,Late planting date,10_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,5.382,20220816,LAI
10,3,CR17-4112,17,Rainey,1,Late planting date,10_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,5.583,20220816,LAI
10,3,CR17-4112,17,Rainey,1,Late planting date,10_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,7.311,20220830,LAI
10,3,CR17-4112,17,Rainey,1,Late planting date,10_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,6.475,20220830,LAI
11,3,K17-6388,4,Schapaugh,1,Late planting date,11_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,2.96,20220719,LAI
11,3,K17-6388,4,Schapaugh,1,Late planting date,11_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,3.624,20220719,LAI
11,3,K17-6388,4,Schapaugh,1,Late planting date,11_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,4.865,20220728,LAI
11,3,K17-6388,4,Schapaugh,1,Late planting date,11_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,4.36,20220728,LAI
11,3,K17-6388,4,Schapaugh,1,Late planting date,11_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,4.239,20220808,LAI
11,3,K17-6388,4,Schapaugh,1,Late planting date,11_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,4.313,20220808,LAI
11,3,K17-6388,4,Schapaugh,1,Late planting date,11_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,6.455,20220816,LAI
11,3,K17-6388,4,Schapaugh,1,Late planting date,11_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,6.594,20220816,LAI
11,3,K17-6388,4,Schapaugh,1,Late planting date,11_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,7.305,20220830,LAI
11,3,K17-6388,4,Schapaugh,1,Late planting date,11_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,7.027,20220830,LAI
12,3,SA17-19056,6,Scaboo,1,Late planting date,12_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,2.684,20220719,LAI
12,3,SA17-19056,6,Scaboo,1,Late planting date,12_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,2.642,20220719,LAI
12,3,SA17-19056,6,Scaboo,1,Late planting date,12_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,3.141,20220728,LAI
12,3,SA17-19056,6,Scaboo,1,Late planting date,12_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,4.543,20220728,LAI
12,3,SA17-19056,6,Scaboo,1,Late planting date,12_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,3.577,20220808,LAI
12,3,SA17-19056,6,Scaboo,1,Late planting date,12_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,3.49,20220808,LAI
12,3,SA17-19056,6,Scaboo,1,Late planting date,12_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,5.04,20220816,LAI
12,3,SA17-19056,6,Scaboo,1,Late planting date,12_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,5.064,20220816,LAI
12,3,SA17-19056,6,Scaboo,1,Late planting date,12_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,5.764,20220830,LAI
12,3,SA17-19056,6,Scaboo,1,Late planting date,12_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,5.561,20220830,LAI
13,4,LD11-2170,9,Diers,1,Late planting date,13_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,1.638,20220719,LAI
13,4,LD11-2170,9,Diers,1,Late planting date,13_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,3.134,20220719,LAI
13,4,LD11-2170,9,Diers,1,Late planting date,13_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,2.838,20220728,LAI
13,4,LD11-2170,9,Diers,1,Late planting date,13_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,3.79,20220728,LAI
13,4,LD11-2170,9,Diers,1,Late planting date,13_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,3.949,20220808,LAI
13,4,LD11-2170,9,Diers,1,Late planting date,13_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,3.9,20220808,LAI
13,4,LD11-2170,9,Diers,1,Late planting date,13_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,5.724,20220816,LAI
13,4,LD11-2170,9,Diers,1,Late planting date,13_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,5.287,20220816,LAI
13,4,LD11-2170,9,Diers,1,Late planting date,13_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,5.93,20220830,LAI
13,4,LD11-2170,9,Diers,1,Late planting date,13_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,5.276,20220830,LAI
14,4,CR16-4386,20,Rainey,1,Late planting date,14_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,0.0,20220719,LAI
14,4,CR16-4386,20,Rainey,1,Late planting date,14_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,3.605,20220719,LAI
14,4,CR16-4386,20,Rainey,1,Late planting date,14_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,3.911,20220728,LAI
14,4,CR16-4386,20,Rainey,1,Late planting date,14_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,3.972,20220728,LAI
14,4,CR16-4386,20,Rainey,1,Late planting date,14_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,4.135,20220808,LAI
14,4,CR16-4386,20,Rainey,1,Late planting date,14_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,3.752,20220808,LAI
14,4,CR16-4386,20,Rainey,1,Late planting date,14_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,5.519,20220816,LAI
14,4,CR16-4386,20,Rainey,1,Late planting date,14_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,5.586,20220816,LAI
14,4,CR16-4386,20,Rainey,1,Late planting date,14_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,6.446,20220830,LAI
14,4,CR16-4386,20,Rainey,1,Late planting date,14_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,5.187,20220830,LAI
15,4,SA18-11280,7,Scaboo,1,Late planting date,15_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,2.163,20220719,LAI
15,4,SA18-11280,7,Scaboo,1,Late planting date,15_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,2.357,20220719,LAI
15,4,SA18-11280,7,Scaboo,1,Late planting date,15_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,4.456,20220728,LAI
15,4,SA18-11280,7,Scaboo,1,Late planting date,15_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,4.711,20220728,LAI
15,4,SA18-11280,7,Scaboo,1,Late planting date,15_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,3.582,20220808,LAI
15,4,SA18-11280,7,Scaboo,1,Late planting date,15_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,3.643,20220808,LAI
15,4,SA18-11280,7,Scaboo,1,Late planting date,15_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,5.419,20220816,LAI
15,4,SA18-11280,7,Scaboo,1,Late planting date,15_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,5.261,20220816,LAI
15,4,SA18-11280,7,Scaboo,1,Late planting date,15_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,6.663,20220830,LAI
15,4,SA18-11280,7,Scaboo,1,Late planting date,15_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,6.109,20220830,LAI
16,4,U14-910097,25,Checks,1,Late planting date,16_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,1.814,20220719,LAI
16,4,U14-910097,25,Checks,1,Late planting date,16_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,2.285,20220719,LAI
16,4,U14-910097,25,Checks,1,Late planting date,16_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,3.088,20220728,LAI
16,4,U14-910097,25,Checks,1,Late planting date,16_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,4.343,20220728,LAI
16,4,U14-910097,25,Checks,1,Late planting date,16_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,4.488,20220808,LAI
16,4,U14-910097,25,Checks,1,Late planting date,16_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,4.35,20220808,LAI
16,4,U14-910097,25,Checks,1,Late planting date,16_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,6.225,20220816,LAI
16,4,U14-910097,25,Checks,1,Late planting date,16_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,6.389,20220816,LAI
16,4,U14-910097,25,Checks,1,Late planting date,16_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,6.493,20220830,LAI
16,4,U14-910097,25,Checks,1,Late planting date,16_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,6.417,20220830,LAI
17,4,LD07-3395bf,10,Diers,1,Late planting date,17_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,2.093,20220719,LAI
17,4,LD07-3395bf,10,Diers,1,Late planting date,17_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,1.521,20220719,LAI
17,4,LD07-3395bf,10,Diers,1,Late planting date,17_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,3.571,20220728,LAI
17,4,LD07-3395bf,10,Diers,1,Late planting date,17_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,3.916,20220808,LAI
17,4,LD07-3395bf,10,Diers,1,Late planting date,17_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,3.828,20220808,LAI
17,4,LD07-3395bf,10,Diers,1,Late planting date,17_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,5.268,20220816,LAI
17,4,LD07-3395bf,10,Diers,1,Late planting date,17_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,5.246,20220816,LAI
17,4,LD07-3395bf,10,Diers,1,Late planting date,17_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,6.198,20220830,LAI
17,4,LD07-3395bf,10,Diers,1,Late planting date,17_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,5.314,20220830,LAI
18,4,E18610T,2,Wang,1,Late planting date,18_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,2.154,20220719,LAI
18,4,E18610T,2,Wang,1,Late planting date,18_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,1.545,20220719,LAI
18,4,E18610T,2,Wang,1,Late planting date,18_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,2.784,20220728,LAI
18,4,E18610T,2,Wang,1,Late planting date,18_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,3.247,20220728,LAI
18,4,E18610T,2,Wang,1,Late planting date,18_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,2.755,20220808,LAI
18,4,E18610T,2,Wang,1,Late planting date,18_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,2.563,20220808,LAI
18,4,E18610T,2,Wang,1,Late planting date,18_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,4.028,20220816,LAI
18,4,E18610T,2,Wang,1,Late planting date,18_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,4.523,20220816,LAI
18,4,E18610T,2,Wang,1,Late planting date,18_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,4.698,20220830,LAI
18,4,E18610T,2,Wang,1,Late planting date,18_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,3.768,20220830,LAI
19,5,LD15-3818,11,Diers,1,Late planting date,19_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,2.972,20220719,LAI
19,5,LD15-3818,11,Diers,1,Late planting date,19_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,2.477,20220719,LAI
19,5,LD15-3818,11,Diers,1,Late planting date,19_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,3.797,20220728,LAI
19,5,LD15-3818,11,Diers,1,Late planting date,19_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,4.006,20220728,LAI
19,5,LD15-3818,11,Diers,1,Late planting date,19_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,4.678,20220808,LAI
19,5,LD15-3818,11,Diers,1,Late planting date,19_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,4.546,20220808,LAI
19,5,LD15-3818,11,Diers,1,Late planting date,19_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,6.253,20220816,LAI
19,5,LD15-3818,11,Diers,1,Late planting date,19_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,5.311,20220816,LAI
19,5,LD15-3818,11,Diers,1,Late planting date,19_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,0.0,20220830,LAI
19,5,LD15-3818,11,Diers,1,Late planting date,19_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,6.026,20220830,LAI
20,5,LG15-1913-86,22,Singh,1,Late planting date,20_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,2.497,20220719,LAI
20,5,LG15-1913-86,22,Singh,1,Late planting date,20_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,2.323,20220719,LAI
20,5,LG15-1913-86,22,Singh,1,Late planting date,20_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,3.935,20220728,LAI
20,5,LG15-1913-86,22,Singh,1,Late planting date,20_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,4.335,20220728,LAI
20,5,LG15-1913-86,22,Singh,1,Late planting date,20_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,4.712,20220808,LAI
20,5,LG15-1913-86,22,Singh,1,Late planting date,20_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,4.381,20220808,LAI
20,5,LG15-1913-86,22,Singh,1,Late planting date,20_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,6.117,20220816,LAI
20,5,LG15-1913-86,22,Singh,1,Late planting date,20_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,6.227,20220816,LAI
20,5,LG15-1913-86,22,Singh,1,Late planting date,20_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,6.607,20220830,LAI
