"plot","range","line","entry","source","rep","environment","id_sample","sample_name","experiment_name","sampling_identifier","variable_name","season","variable_value","date","variable_units"
15,4,"SA18-11280",7,"Scaboo",1,"Late planting date","15_B_ACRE-Biomass_Late_y22_LAI_sampling-4","B","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,5.261,2022-08-16,"LAI"
15,4,"SA18-11280",7,"Scaboo",1,"Late planting date","15_A_ACRE-Biomass_Late_y22_LAI_sampling-5","A","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,6.663,2022-08-30,"LAI"
15,4,"SA18-11280",7,"Scaboo",1,"Late planting date","15_B_ACRE-Biomass_Late_y22_LAI_sampling-5","B","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,6.109,2022-08-30,"LAI"
16,4,"U14-910097",25,"Checks",1,"Late planting date","16_A_ACRE-Biomass_Late_y22_LAI_sampling-1","A","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,1.814,2022-07-19,"LAI"
16,4,"U14-910097",25,"Checks",1,"Late planting date","16_B_ACRE-Biomass_Late_y22_LAI_sampling-1","B","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,2.285,2022-07-19,"LAI"
16,4,"U14-910097",25,"Checks",1,"Late planting date","16_A_ACRE-Biomass_Late_y22_LAI_sampling-2","A","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,3.088,2022-07-28,"LAI"
16,4,"U14-910097",25,"Checks",1,"Late planting date","16_B_ACRE-Biomass_Late_y22_LAI_sampling-2","B","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,4.343,2022-07-28,"LAI"
16,4,"U14-910097",25,"Checks",1,"Late planting date","16_A_ACRE-Biomass_Late_y22_LAI_sampling-3","A","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,4.488,2022-08-08,"LAI"
16,4,"U14-910097",25,"Checks",1,"Late planting date","16_B_ACRE-Biomass_Late_y22_LAI_sampling-3","B","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,4.35,2022-08-08,"LAI"
16,4,"U14-910097",25,"Checks",1,"Late planting date","16_A_ACRE-Biomass_Late_y22_LAI_sampling-4","A","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,6.225,2022-08-16,"LAI"
16,4,"U14-910097",25,"Checks",1,"Late planting date","16_B_ACRE-Biomass_Late_y22_LAI_sampling-4","B","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,6.389,2022-08-16,"LAI"
16,4,"U14-910097",25,"Checks",1,"Late planting date","16_A_ACRE-Biomass_Late_y22_LAI_sampling-5","A","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,6.493,2022-08-30,"LAI"
16,4,"U14-910097",25,"Checks",1,"Late planting date","16_B_ACRE-Biomass_Late_y22_LAI_sampling-5","B","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,6.417,2022-08-30,"LAI"
17,4,"LD07-3395bf",10,"Diers",1,"Late planting date","17_A_ACRE-Biomass_Late_y22_LAI_sampling-1","A","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,2.093,2022-07-19,"LAI"
17,4,"LD07-3395bf",10,"Diers",1,"Late planting date","17_B_ACRE-Biomass_Late_y22_LAI_sampling-1","B","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,1.521,2022-07-19,"LAI"
17,4,"LD07-3395bf",10,"Diers",1,"Late planting date","17_A_ACRE-Biomass_Late_y22_LAI_sampling-2","A","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,3.571,2022-07-28,"LAI"
17,4,"LD07-3395bf",10,"Diers",1,"Late planting date","17_A_ACRE-Biomass_Late_y22_LAI_sampling-3","A","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,3.916,2022-08-08,"LAI"
17,4,"LD07-3395bf",10,"Diers",1,"Late planting date","17_B_ACRE-Biomass_Late_y22_LAI_sampling-3","B","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,3.828,2022-08-08,"LAI"
17,4,"LD07-3395bf",10,"Diers",1,"Late planting date","17_A_ACRE-Biomass_Late_y22_LAI_sampling-4","A","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,5.268,2022-08-16,"LAI"
17,4,"LD07-3395bf",10,"Diers",1,"Late planting date","17_B_ACRE-Biomass_Late_y22_LAI_sampling-4","B","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,5.246,2022-08-16,"LAI"
17,4,"LD07-3395bf",10,"Diers",1,"Late planting date","17_A_ACRE-Biomass_Late_y22_LAI_sampling-5","A","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,6.198,2022-08-30,"LAI"
17,4,"LD07-3395bf",10,"Diers",1,"Late planting date","17_B_ACRE-Biomass_Late_y22_LAI_sampling-5","B","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,5.314,2022-08-30,"LAI"
18,4,"E18610T",2,"Wang",1,"Late planting date","18_A_ACRE-Biomass_Late_y22_LAI_sampling-1","A","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,2.154,2022-07-19,"LAI"
18,4,"E18610T",2,"Wang",1,"Late planting date","18_B_ACRE-Biomass_Late_y22_LAI_sampling-1","B","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,1.545,2022-07-19,"LAI"
18,4,"E18610T",2,"Wang",1,"Late planting date","18_A_ACRE-Biomass_Late_y22_LAI_sampling-2","A","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,2.784,2022-07-28,"LAI"
18,4,"E18610T",2,"Wang",1,"Late planting date","18_B_ACRE-Biomass_Late_y22_LAI_sampling-2","B","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,3.247,2022-07-28,"LAI"
18,4,"E18610T",2,"Wang",1,"Late planting date","18_A_ACRE-Biomass_Late_y22_LAI_sampling-3","A","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,2.755,2022-08-08,"LAI"
18,4,"E18610T",2,"Wang",1,"Late planting date","18_B_ACRE-Biomass_Late_y22_LAI_sampling-3","B","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,2.563,2022-08-08,"LAI"
18,4,"E18610T",2,"Wang",1,"Late planting date","18_A_ACRE-Biomass_Late_y22_LAI_sampling-4","A","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,4.028,2022-08-16,"LAI"
18,4,"E18610T",2,"Wang",1,"Late planting date","18_B_ACRE-Biomass_Late_y22_LAI_sampling-4","B","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,4.523,2022-08-16,"LAI"
18,4,"E18610T",2,"Wang",1,"Late planting date","18_A_ACRE-Biomass_Late_y22_LAI_sampling-5","A","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,4.698,2022-08-30,"LAI"
18,4,"E18610T",2,"Wang",1,"Late planting date","18_B_ACRE-Biomass_Late_y22_LAI_sampling-5","B","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,3.768,2022-08-30,"LAI"
19,5,"LD15-3818",11,"Diers",1,"Late planting date","19_A_ACRE-Biomass_Late_y22_LAI_sampling-1","A","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,2.972,2022-07-19,"LAI"
19,5,"LD15-3818",11,"Diers",1,"Late planting date","19_B_ACRE-Biomass_Late_y22_LAI_sampling-1","B","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,2.477,2022-07-19,"LAI"
19,5,"LD15-3818",11,"Diers",1,"Late planting date","19_A_ACRE-Biomass_Late_y22_LAI_sampling-2","A","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,3.797,2022-07-28,"LAI"
19,5,"LD15-3818",11,"Diers",1,"Late planting date","19_B_ACRE-Biomass_Late_y22_LAI_sampling-2","B","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,4.006,2022-07-28,"LAI"
19,5,"LD15-3818",11,"Diers",1,"Late planting date","19_A_ACRE-Biomass_Late_y22_LAI_sampling-3","A","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,4.678,2022-08-08,"LAI"
19,5,"LD15-3818",11,"Diers",1,"Late planting date","19_B_ACRE-Biomass_Late_y22_LAI_sampling-3","B","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,4.546,2022-08-08,"LAI"
19,5,"LD15-3818",11,"Diers",1,"Late planting date","19_A_ACRE-Biomass_Late_y22_LAI_sampling-4","A","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,6.253,2022-08-16,"LAI"
19,5,"LD15-3818",11,"Diers",1,"Late planting date","19_B_ACRE-Biomass_Late_y22_LAI_sampling-4","B","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,5.311,2022-08-16,"LAI"
19,5,"LD15-3818",11,"Diers",1,"Late planting date","19_A_ACRE-Biomass_Late_y22_LAI_sampling-5","A","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,0,2022-08-30,"LAI"
19,5,"LD15-3818",11,"Diers",1,"Late planting date","19_B_ACRE-Biomass_Late_y22_LAI_sampling-5","B","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,6.026,2022-08-30,"LAI"
20,5,"LG15-1913-86",22,"Singh",1,"Late planting date","20_A_ACRE-Biomass_Late_y22_LAI_sampling-1","A","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,2.497,2022-07-19,"LAI"
20,5,"LG15-1913-86",22,"Singh",1,"Late planting date","20_B_ACRE-Biomass_Late_y22_LAI_sampling-1","B","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,2.323,2022-07-19,"LAI"
20,5,"LG15-1913-86",22,"Singh",1,"Late planting date","20_A_ACRE-Biomass_Late_y22_LAI_sampling-2","A","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,3.935,2022-07-28,"LAI"
20,5,"LG15-1913-86",22,"Singh",1,"Late planting date","20_B_ACRE-Biomass_Late_y22_LAI_sampling-2","B","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,4.335,2022-07-28,"LAI"
20,5,"LG15-1913-86",22,"Singh",1,"Late planting date","20_A_ACRE-Biomass_Late_y22_LAI_sampling-3","A","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,4.712,2022-08-08,"LAI"
20,5,"LG15-1913-86",22,"Singh",1,"Late planting date","20_B_ACRE-Biomass_Late_y22_LAI_sampling-3","B","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,4.381,2022-08-08,"LAI"
20,5,"LG15-1913-86",22,"Singh",1,"Late planting date","20_A_ACRE-Biomass_Late_y22_LAI_sampling-4","A","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,6.117,2022-08-16,"LAI"
20,5,"LG15-1913-86",22,"Singh",1,"Late planting date","20_B_ACRE-Biomass_Late_y22_LAI_sampling-4","B","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,6.227,2022-08-16,"LAI"
20,5,"LG15-1913-86",22,"Singh",1,"Late planting date","20_A_ACRE-Biomass_Late_y22_LAI_sampling-5","A","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,6.607,2022-08-30,"LAI"
20,5,"LG15-1913-86",22,"Singh",1,"Late planting date","20_B_ACRE-Biomass_Late_y22_LAI_sampling-5","B","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,5.872,2022-08-30,"LAI"
21,5,"LD00-2817",23,"Checks",1,"Late planting date","21_A_ACRE-Biomass_Late_y22_LAI_sampling-1","A","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,3.534,2022-07-19,"LAI"
21,5,"LD00-2817",23,"Checks",1,"Late planting date","21_B_ACRE-Biomass_Late_y22_LAI_sampling-1","B","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,2.952,2022-07-19,"LAI"
21,5,"LD00-2817",23,"Checks",1,"Late planting date","21_A_ACRE-Biomass_Late_y22_LAI_sampling-2","A","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,3.904,2022-07-28,"LAI"
21,5,"LD00-2817",23,"Checks",1,"Late planting date","21_B_ACRE-Biomass_Late_y22_LAI_sampling-2","B","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,4.774,2022-07-28,"LAI"
21,5,"LD00-2817",23,"Checks",1,"Late planting date","21_A_ACRE-Biomass_Late_y22_LAI_sampling-3","A","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,4.525,2022-08-08,"LAI"
21,5,"LD00-2817",23,"Checks",1,"Late planting date","21_B_ACRE-Biomass_Late_y22_LAI_sampling-3","B","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,4.232,2022-08-08,"LAI"
21,5,"LD00-2817",23,"Checks",1,"Late planting date","21_A_ACRE-Biomass_Late_y22_LAI_sampling-4","A","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,6.664,2022-08-16,"LAI"
21,5,"LD00-2817",23,"Checks",1,"Late planting date","21_B_ACRE-Biomass_Late_y22_LAI_sampling-4","B","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,6.557,2022-08-16,"LAI"
21,5,"LD00-2817",23,"Checks",1,"Late planting date","21_A_ACRE-Biomass_Late_y22_LAI_sampling-5","A","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,6.8,2022-08-30,"LAI"
21,5,"LD00-2817",23,"Checks",1,"Late planting date","21_B_ACRE-Biomass_Late_y22_LAI_sampling-5","B","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,5.098,2022-08-30,"LAI"
22,5,"K18-2961",5,"Schapaugh",1,"Late planting date","22_A_ACRE-Biomass_Late_y22_LAI_sampling-1","A","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,2.282,2022-07-19,"LAI"
22,5,"K18-2961",5,"Schapaugh",1,"Late planting date","22_B_ACRE-Biomass_Late_y22_LAI_sampling-1","B","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,3.367,2022-07-19,"LAI"
22,5,"K18-2961",5,"Schapaugh",1,"Late planting date","22_A_ACRE-Biomass_Late_y22_LAI_sampling-2","A","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,4.197,2022-07-28,"LAI"
22,5,"K18-2961",5,"Schapaugh",1,"Late planting date","22_B_ACRE-Biomass_Late_y22_LAI_sampling-2","B","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,5.398,2022-07-28,"LAI"
22,5,"K18-2961",5,"Schapaugh",1,"Late planting date","22_A_ACRE-Biomass_Late_y22_LAI_sampling-3","A","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,5.688,2022-08-08,"LAI"
22,5,"K18-2961",5,"Schapaugh",1,"Late planting date","22_B_ACRE-Biomass_Late_y22_LAI_sampling-3","B","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,5.101,2022-08-08,"LAI"
22,5,"K18-2961",5,"Schapaugh",1,"Late planting date","22_A_ACRE-Biomass_Late_y22_LAI_sampling-4","A","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,6.754,2022-08-16,"LAI"
22,5,"K18-2961",5,"Schapaugh",1,"Late planting date","22_B_ACRE-Biomass_Late_y22_LAI_sampling-4","B","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,6.701,2022-08-16,"LAI"
22,5,"K18-2961",5,"Schapaugh",1,"Late planting date","22_A_ACRE-Biomass_Late_y22_LAI_sampling-5","A","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,6.166,2022-08-30,"LAI"
22,5,"K18-2961",5,"Schapaugh",1,"Late planting date","22_B_ACRE-Biomass_Late_y22_LAI_sampling-5","B","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,6.36,2022-08-30,"LAI"
23,5,"E19269",3,"Wang",1,"Late planting date","23_A_ACRE-Biomass_Late_y22_LAI_sampling-1","A","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,2.684,2022-07-19,"LAI"
23,5,"E19269",3,"Wang",1,"Late planting date","23_B_ACRE-Biomass_Late_y22_LAI_sampling-1","B","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,3.232,2022-07-19,"LAI"
23,5,"E19269",3,"Wang",1,"Late planting date","23_A_ACRE-Biomass_Late_y22_LAI_sampling-2","A","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,3.382,2022-07-28,"LAI"
23,5,"E19269",3,"Wang",1,"Late planting date","23_B_ACRE-Biomass_Late_y22_LAI_sampling-2","B","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,4.217,2022-07-28,"LAI"
23,5,"E19269",3,"Wang",1,"Late planting date","23_A_ACRE-Biomass_Late_y22_LAI_sampling-3","A","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,4.918,2022-08-08,"LAI"
23,5,"E19269",3,"Wang",1,"Late planting date","23_B_ACRE-Biomass_Late_y22_LAI_sampling-3","B","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,4.194,2022-08-08,"LAI"
23,5,"E19269",3,"Wang",1,"Late planting date","23_A_ACRE-Biomass_Late_y22_LAI_sampling-4","A","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,5.959,2022-08-16,"LAI"
23,5,"E19269",3,"Wang",1,"Late planting date","23_B_ACRE-Biomass_Late_y22_LAI_sampling-4","B","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,5.472,2022-08-16,"LAI"
23,5,"E19269",3,"Wang",1,"Late planting date","23_A_ACRE-Biomass_Late_y22_LAI_sampling-5","A","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,6.044,2022-08-30,"LAI"
23,5,"E19269",3,"Wang",1,"Late planting date","23_B_ACRE-Biomass_Late_y22_LAI_sampling-5","B","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,5.67,2022-08-30,"LAI"
24,5,"SA17-30464",8,"Scaboo",1,"Late planting date","24_A_ACRE-Biomass_Late_y22_LAI_sampling-1","A","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,4.394,2022-07-19,"LAI"
24,5,"SA17-30464",8,"Scaboo",1,"Late planting date","24_B_ACRE-Biomass_Late_y22_LAI_sampling-1","B","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,2.875,2022-07-19,"LAI"
24,5,"SA17-30464",8,"Scaboo",1,"Late planting date","24_A_ACRE-Biomass_Late_y22_LAI_sampling-2","A","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,5.055,2022-07-28,"LAI"
24,5,"SA17-30464",8,"Scaboo",1,"Late planting date","24_B_ACRE-Biomass_Late_y22_LAI_sampling-2","B","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,5.54,2022-07-28,"LAI"
24,5,"SA17-30464",8,"Scaboo",1,"Late planting date","24_A_ACRE-Biomass_Late_y22_LAI_sampling-3","A","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,5.441,2022-08-08,"LAI"
24,5,"SA17-30464",8,"Scaboo",1,"Late planting date","24_B_ACRE-Biomass_Late_y22_LAI_sampling-3","B","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,6.246,2022-08-08,"LAI"
24,5,"SA17-30464",8,"Scaboo",1,"Late planting date","24_A_ACRE-Biomass_Late_y22_LAI_sampling-4","A","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,6.972,2022-08-16,"LAI"
24,5,"SA17-30464",8,"Scaboo",1,"Late planting date","24_B_ACRE-Biomass_Late_y22_LAI_sampling-4","B","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,7.611,2022-08-16,"LAI"
24,5,"SA17-30464",8,"Scaboo",1,"Late planting date","24_A_ACRE-Biomass_Late_y22_LAI_sampling-5","A","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,6.924,2022-08-30,"LAI"
24,5,"SA17-30464",8,"Scaboo",1,"Late planting date","24_B_ACRE-Biomass_Late_y22_LAI_sampling-5","B","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,6.13,2022-08-30,"LAI"
25,6,"HM17-12161",12,"Leah",1,"Late planting date","25_A_ACRE-Biomass_Late_y22_LAI_sampling-1","A","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,2.981,2022-07-19,"LAI"
25,6,"HM17-12161",12,"Leah",1,"Late planting date","25_B_ACRE-Biomass_Late_y22_LAI_sampling-1","B","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,3.201,2022-07-19,"LAI"
25,6,"HM17-12161",12,"Leah",1,"Late planting date","25_A_ACRE-Biomass_Late_y22_LAI_sampling-2","A","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,2.8,2022-07-28,"LAI"
25,6,"HM17-12161",12,"Leah",1,"Late planting date","25_B_ACRE-Biomass_Late_y22_LAI_sampling-2","B","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,3.773,2022-07-28,"LAI"
25,6,"HM17-12161",12,"Leah",1,"Late planting date","25_A_ACRE-Biomass_Late_y22_LAI_sampling-3","A","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,3.324,2022-08-08,"LAI"
25,6,"HM17-12161",12,"Leah",1,"Late planting date","25_B_ACRE-Biomass_Late_y22_LAI_sampling-3","B","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,3.607,2022-08-08,"LAI"
25,6,"HM17-12161",12,"Leah",1,"Late planting date","25_A_ACRE-Biomass_Late_y22_LAI_sampling-4","A","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,4.753,2022-08-16,"LAI"
25,6,"HM17-12161",12,"Leah",1,"Late planting date","25_B_ACRE-Biomass_Late_y22_LAI_sampling-4","B","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,4.995,2022-08-16,"LAI"
25,6,"HM17-12161",12,"Leah",1,"Late planting date","25_A_ACRE-Biomass_Late_y22_LAI_sampling-5","A","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,5.686,2022-08-30,"LAI"
25,6,"HM17-12161",12,"Leah",1,"Late planting date","25_B_ACRE-Biomass_Late_y22_LAI_sampling-5","B","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,5.387,2022-08-30,"LAI"
26,6,"SA18-11280",7,"Scaboo",2,"Late planting date","26_A_ACRE-Biomass_Late_y22_LAI_sampling-1","A","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,3.464,2022-07-19,"LAI"
26,6,"SA18-11280",7,"Scaboo",2,"Late planting date","26_B_ACRE-Biomass_Late_y22_LAI_sampling-1","B","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,3.273,2022-07-19,"LAI"
26,6,"SA18-11280",7,"Scaboo",2,"Late planting date","26_A_ACRE-Biomass_Late_y22_LAI_sampling-2","A","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,4.839,2022-07-28,"LAI"
26,6,"SA18-11280",7,"Scaboo",2,"Late planting date","26_B_ACRE-Biomass_Late_y22_LAI_sampling-2","B","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,5.245,2022-07-28,"LAI"
26,6,"SA18-11280",7,"Scaboo",2,"Late planting date","26_A_ACRE-Biomass_Late_y22_LAI_sampling-3","A","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,4.462,2022-08-08,"LAI"
26,6,"SA18-11280",7,"Scaboo",2,"Late planting date","26_B_ACRE-Biomass_Late_y22_LAI_sampling-3","B","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,4.604,2022-08-08,"LAI"
26,6,"SA18-11280",7,"Scaboo",2,"Late planting date","26_A_ACRE-Biomass_Late_y22_LAI_sampling-4","A","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,6.533,2022-08-16,"LAI"
26,6,"SA18-11280",7,"Scaboo",2,"Late planting date","26_B_ACRE-Biomass_Late_y22_LAI_sampling-4","B","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,6.474,2022-08-16,"LAI"
26,6,"SA18-11280",7,"Scaboo",2,"Late planting date","26_A_ACRE-Biomass_Late_y22_LAI_sampling-5","A","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,6.521,2022-08-30,"LAI"
26,6,"SA18-11280",7,"Scaboo",2,"Late planting date","26_B_ACRE-Biomass_Late_y22_LAI_sampling-5","B","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,5.97,2022-08-30,"LAI"
27,6,"U15-606207",24,"Checks",2,"Late planting date","27_A_ACRE-Biomass_Late_y22_LAI_sampling-1","A","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,2.976,2022-07-19,"LAI"
27,6,"U15-606207",24,"Checks",2,"Late planting date","27_B_ACRE-Biomass_Late_y22_LAI_sampling-1","B","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,2.898,2022-07-19,"LAI"
27,6,"U15-606207",24,"Checks",2,"Late planting date","27_A_ACRE-Biomass_Late_y22_LAI_sampling-2","A","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,4.018,2022-07-28,"LAI"
27,6,"U15-606207",24,"Checks",2,"Late planting date","27_B_ACRE-Biomass_Late_y22_LAI_sampling-2","B","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,4.099,2022-07-28,"LAI"
27,6,"U15-606207",24,"Checks",2,"Late planting date","27_A_ACRE-Biomass_Late_y22_LAI_sampling-3","A","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,4.315,2022-08-08,"LAI"
27,6,"U15-606207",24,"Checks",2,"Late planting date","27_B_ACRE-Biomass_Late_y22_LAI_sampling-3","B","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,4.11,2022-08-08,"LAI"
27,6,"U15-606207",24,"Checks",2,"Late planting date","27_A_ACRE-Biomass_Late_y22_LAI_sampling-4","A","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,6.011,2022-08-16,"LAI"
27,6,"U15-606207",24,"Checks",2,"Late planting date","27_B_ACRE-Biomass_Late_y22_LAI_sampling-4","B","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,6.1,2022-08-16,"LAI"
27,6,"U15-606207",24,"Checks",2,"Late planting date","27_A_ACRE-Biomass_Late_y22_LAI_sampling-5","A","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,6.243,2022-08-30,"LAI"
27,6,"U15-606207",24,"Checks",2,"Late planting date","27_B_ACRE-Biomass_Late_y22_LAI_sampling-5","B","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,0,2022-08-30,"LAI"
28,6,"HM17-02244",13,"Leah",2,"Late planting date","28_A_ACRE-Biomass_Late_y22_LAI_sampling-1","A","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,2.219,2022-07-19,"LAI"
28,6,"HM17-02244",13,"Leah",2,"Late planting date","28_B_ACRE-Biomass_Late_y22_LAI_sampling-1","B","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,2.418,2022-07-19,"LAI"
28,6,"HM17-02244",13,"Leah",2,"Late planting date","28_A_ACRE-Biomass_Late_y22_LAI_sampling-2","A","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,3.731,2022-07-28,"LAI"
28,6,"HM17-02244",13,"Leah",2,"Late planting date","28_B_ACRE-Biomass_Late_y22_LAI_sampling-2","B","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,4.171,2022-07-28,"LAI"
28,6,"HM17-02244",13,"Leah",2,"Late planting date","28_A_ACRE-Biomass_Late_y22_LAI_sampling-3","A","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,4.107,2022-08-08,"LAI"
28,6,"HM17-02244",13,"Leah",2,"Late planting date","28_B_ACRE-Biomass_Late_y22_LAI_sampling-3","B","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,4.365,2022-08-08,"LAI"
28,6,"HM17-02244",13,"Leah",2,"Late planting date","28_A_ACRE-Biomass_Late_y22_LAI_sampling-4","A","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,5.833,2022-08-16,"LAI"
28,6,"HM17-02244",13,"Leah",2,"Late planting date","28_B_ACRE-Biomass_Late_y22_LAI_sampling-4","B","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,6.661,2022-08-16,"LAI"
28,6,"HM17-02244",13,"Leah",2,"Late planting date","28_A_ACRE-Biomass_Late_y22_LAI_sampling-5","A","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,5.242,2022-08-30,"LAI"
